"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"fig|6666666.77655.peg.1869",97.1174733607852,-0.207515473953337,0.306991422607389,-0.675965055280155,0.499062831908565,0.742392840819072
"fig|6666666.77655.peg.187",130.56228937634,-1.4754620147504,0.292936128631236,-5.03680451313601,4.73367782548937e-07,9.57042766814665e-06
"fig|6666666.77655.peg.1870",114.014253689186,-0.0264630984270796,0.290806259800395,-0.0909990673696071,0.927493332114261,0.976331499077353
"fig|6666666.77655.peg.1871",30.3506709790219,0.516230078559188,0.456219322336094,1.13153926913005,0.257828184959152,0.514902640610156
"fig|6666666.77655.peg.1872",102.100829713243,-0.192147947867442,0.30030063721976,-0.639851948521935,0.522268855842913,0.760746231065916
"fig|6666666.77655.peg.1873",80.3055940955174,-0.35322998741865,0.348159441078315,-1.01456386282282,0.310313772642599,0.576105244000996
"fig|6666666.77655.peg.1874",81.8560207978368,-0.455628237101375,0.324608643871137,-1.40362324203003,0.160431070338813,0.385619073192142
"fig|6666666.77655.peg.1875",31.313791565429,0.012434293037662,0.449111567949152,0.0276864234302462,0.97791225208704,0.995794243157855
"fig|6666666.77655.peg.1876",211.945857794628,0.600951890910947,0.255652727457208,2.35065706862657,0.0187402964427265,0.084046374207362
"fig|6666666.77655.peg.1877",84.9232403567843,0.622704826357593,0.319890020895385,1.94662160643404,0.0515801162981951,0.174745069675101
"fig|6666666.77655.peg.1878",77.7224394703298,0.315805968894452,0.327554909430504,0.96413138622627,0.334980058803827,0.601572354886243
"fig|6666666.77655.peg.1879",56.0877872384181,-0.683423685880424,0.369061946889809,-1.85178583606311,0.064056582342492,0.2035359340084
"fig|6666666.77655.peg.188",321.635909454855,-0.724724311756958,0.224389486364134,-3.2297605538474,0.00123893932803607,0.0094695759005684
"fig|6666666.77655.peg.1880",336.919836463341,-1.71373998304359,0.252545047137148,-6.78587841048779,1.15382297274874e-11,5.16541820121623e-10
"fig|6666666.77655.peg.1881",83.0055887736306,-0.131684369390009,0.323570837005177,-0.406972305071801,0.68402832920535,0.862982422913394
"fig|6666666.77655.peg.1882",136.220327121481,0.00360161534802047,0.299027902157116,0.0120444123175104,0.990390181714451,0.998726029154184
"fig|6666666.77655.peg.1883",55.065759991604,0.331135570177691,0.370467893896751,0.893830681775567,0.37141249043694,0.637324513022183
"fig|6666666.77655.peg.1884",423.283626944921,-0.101712553490217,0.227368045670127,-0.447347617341906,0.654624091071556,0.846472836451435
"fig|6666666.77655.peg.1885",22.6441299883407,0.426211604191848,0.494965564646805,0.86109344696733,0.389186578063166,0.658360830772171
"fig|6666666.77655.peg.1886",330.349300520939,-0.627269737679606,0.225983714792937,-2.77572982749822,0.00550779561561184,0.0324895143725621
"fig|6666666.77655.peg.1887",68.1191625901386,0.318695072552912,0.345584160342954,0.922192360427175,0.356428247264066,0.61967123216545
"fig|6666666.77655.peg.1888",222.058886733216,-0.245236365110169,0.248270326352833,-0.9877796058545,0.323260597643983,0.588536178862357
"fig|6666666.77655.peg.1889",59.9413093576652,0.0380564854948841,0.36195400360751,0.105141772478227,0.916263313334581,0.970867340037952
"fig|6666666.77655.peg.189",170.903237554927,0.272121852535635,0.270359352696846,1.00651910067548,0.314165928197697,0.579980840936397
"fig|6666666.77655.peg.1890",106.951665487635,-0.258894978474653,0.321433511605009,-0.805438665003896,0.420566587146418,0.684649632451993
"fig|6666666.77655.peg.1891",73.4563826210392,-0.355259876649486,0.346667093905657,-1.0247868427517,0.305463775924416,0.574061234064851
"fig|6666666.77655.peg.1892",39.5444026869468,-0.183727440346799,0.45285501759455,-0.40570918551971,0.684956292302802,0.863341088387694
"fig|6666666.77655.peg.1893",894.007647802176,0.00210081436956549,0.196865531657895,0.0106713163643913,0.991485683027185,0.998726029154184
"fig|6666666.77655.peg.1894",44.9185168113418,1.20662616974687,0.414070312065187,2.91406105337229,0.00356760127077895,0.0229332727842124
"fig|6666666.77655.peg.1895",7.99297741434332,-0.21194190469079,0.639747411176055,-0.331289976306703,0.740425461979488,0.892855523416343
"fig|6666666.77655.peg.1896",150.392803559185,-0.0432078514920088,0.275022454438942,-0.157106631820862,0.875160811053659,0.959338853264981
"fig|6666666.77655.peg.1897",140.187788492031,-0.0892125174055841,0.280837621921614,-0.317665834068644,0.750738430219208,0.897093062230484
"fig|6666666.77655.peg.1898",558.934922437251,0.0972392108048226,0.213667172149253,0.4550966338287,0.649039719631595,0.846472836451435
"fig|6666666.77655.peg.1899",439.653299518932,-0.792232429042543,0.228027450749157,-3.47428533906666,0.000512216021388519,0.00455363675752134
"fig|6666666.77655.peg.19",348.988176760027,-0.237291153321068,0.228866659694654,-1.03680961498566,0.299824593654885,0.566862938380691
"fig|6666666.77655.peg.190",114.144826913663,0.625202822628966,0.586115741721518,1.06668833154462,0.286112597922913,0.548802052787103
"fig|6666666.77655.peg.1900",65.6504113750142,-0.512642926143321,0.357462275693862,-1.43411755869411,0.151538717975379,0.371003482386987
"fig|6666666.77655.peg.1901",30.6891491853078,0.481175360693285,0.44930007936526,1.07094430380038,0.284194473534576,0.546977990135211
"fig|6666666.77655.peg.1902",44.7791684291964,-0.530360708353546,0.40998964128957,-1.29359538617943,0.195805216987141,0.434795109819985
"fig|6666666.77655.peg.1903",157.731222190203,0.00823125695699265,0.272425506428752,0.0302147073704547,0.975895819101513,0.995596511310072
"fig|6666666.77655.peg.1904",533.303850605085,0.012830720334435,0.20422540956558,0.0628262681011532,0.949904848264215,0.988190630622047
"fig|6666666.77655.peg.1905",348.097593732298,0.172964567265804,0.220532296065419,0.784304931076831,0.432861206749563,0.697515644146834
"fig|6666666.77655.peg.1906",151.386838573502,0.385663677485198,0.294237886145772,1.31072066393969,0.189952154713353,0.427897061415322
"fig|6666666.77655.peg.1907",412.69347287405,0.7975850327441,0.219551896922814,3.63278588763229,0.000280377662278255,0.00270348768973686
"fig|6666666.77655.peg.1908",96.3278075789386,0.204116417466525,0.305377493741666,0.668406878861863,0.503873905706428,0.744818326418641
"fig|6666666.77655.peg.1909",225.117345910846,0.377658960850627,0.242319104346799,1.55851913479398,0.119110235645599,0.316014334780431
"fig|6666666.77655.peg.191",1.91253921365132,-0.115456583518632,0.636517707021135,-0.181387858098972,0.856063148634096,NA
"fig|6666666.77655.peg.1910",129.309560620975,0.0169328011143105,0.287448908629247,0.0589071678687447,0.953026048834523,0.988190630622047
"fig|6666666.77655.peg.1911",28.6459025435856,0.317468799787076,0.466716085028082,0.680218252533495,0.496366276754177,0.740267849983772
"fig|6666666.77655.peg.1912",1825.85125199347,-1.05400168619264,0.23572054869739,-4.47140349883426,7.77079235262811e-06,0.000120255410049621
"fig|6666666.77655.peg.1913",112.007261524061,-0.0791793642914559,0.323793111082243,-0.244536902057019,0.806815025568363,0.931043493614447
"fig|6666666.77655.peg.1914",14.5824869662682,-0.365829774721909,0.570213630898139,-0.641566169061399,0.521154905007073,0.760304371284034
"fig|6666666.77655.peg.1915",3.1646137018467,0.108644288846245,0.671868331338574,0.161704732577277,0.871538377536694,0.957889834495612
"fig|6666666.77655.peg.1916",7.61688271144309,0.238821209920761,0.646565592913127,0.369368881577417,0.711852789491504,0.876237450245697
"fig|6666666.77655.peg.1917",131.567396229492,-0.519333208943253,0.279780179501617,-1.85621872810419,0.0634223877135996,0.202241599664145
"fig|6666666.77655.peg.1918",120.224959212839,0.291094353161488,0.299189756753106,0.972942243479619,0.330582008165812,0.597181946714013
"fig|6666666.77655.peg.1919",325.643931123051,-0.269169937974168,0.224260328329979,-1.20025659455072,0.230039701618294,0.479392794644276
"fig|6666666.77655.peg.192",1.48647586131767,0.362840909767395,0.60005204591558,0.604682397530634,0.545390046200471,NA
"fig|6666666.77655.peg.1920",70.6842396247183,0.633822832025323,0.342620864825458,1.84992479179052,0.0643243900856774,0.204128159423789
"fig|6666666.77655.peg.1921",20.0703442548944,0.428734487218362,0.519139903669793,0.825855389246027,0.408886129273603,0.678410010647864
"fig|6666666.77655.peg.1922",246.868038759038,0.535628143648028,0.240144341079416,2.23044249654376,0.0257180809769161,0.108038350191797
"fig|6666666.77655.peg.1923",105.776200771575,-0.721000241570523,0.311143772677881,-2.31725750242463,0.0204897088211103,0.0896767755175318
"fig|6666666.77655.peg.1924",100.876194107245,-0.387704033069911,0.302437708375584,-1.28193020358572,0.199867131553356,0.438564052393591
"fig|6666666.77655.peg.1925",287.210387917914,-0.582271331332248,0.233263620088879,-2.49619435345463,0.0125533800307262,0.061109366479671
"fig|6666666.77655.peg.1926",0.891580290281056,0.283135109647144,0.506260909850734,0.559267176544647,0.575979392938909,NA
"fig|6666666.77655.peg.1927",181.307926466264,-0.259300074136548,0.257799679472757,-1.00582000205299,0.31450216372472,0.580174337349429
"fig|6666666.77655.peg.1928",98.9790004086316,-0.932757120496466,0.310701002090426,-3.00210528521242,0.00268119427212155,0.0179726043855848
"fig|6666666.77655.peg.1929",23.7516881937696,-0.0424341955092876,0.494902176011874,-0.0857425923063016,0.931671043015882,0.978098536365501
"fig|6666666.77655.peg.193",5.8598444317706,0.84260640560552,0.665336420129105,1.26643661779708,0.205356808007572,0.443848660936835
"fig|6666666.77655.peg.1930",260.083552117698,0.154593378520241,0.245573578914817,0.629519589213893,0.529008948210676,0.763075623224491
"fig|6666666.77655.peg.1931",44.8133085120315,0.0327978810252979,0.407956459855208,0.0803955427913522,0.935922671768978,0.981924572176279
"fig|6666666.77655.peg.1932",372.606759256691,0.495416265731684,0.246100647167175,2.01306364462809,0.0441079342602511,0.156849065518368
"fig|6666666.77655.peg.1933",66.4831384261759,0.657916988957583,0.351985256774222,1.86916064322432,0.0616004680091682,0.198499194471703
"fig|6666666.77655.peg.1934",77.0923741996392,0.775524317849663,0.330916164436559,2.34356734785116,0.0191003135200716,0.0853555900085907
"fig|6666666.77655.peg.1935",1034.86791856949,-1.31475098602874,0.209300146078569,-6.28165345634872,3.3499091029011e-10,1.15472105180467e-08
"fig|6666666.77655.peg.1936",46.9828053589922,-0.152741502084156,0.396976964499279,-0.384761625342201,0.700414032902762,0.870560721705309
"fig|6666666.77655.peg.1937",152.722024584371,-0.568304341755395,0.269004506940304,-2.1126201498234,0.034633292664473,0.132031814437282
"fig|6666666.77655.peg.1938",15.3060168321853,-0.227861062017013,0.563199058117923,-0.404583528208428,0.685783668295865,0.863949576089313
"fig|6666666.77655.peg.1939",53.961957181865,0.40420802208362,0.374938251904482,1.07806557487923,0.281004493131919,0.543578907624784
"fig|6666666.77655.peg.194",7.03942598488639,0.454709958543301,0.658386029043365,0.690643389265102,0.4897896732674,0.735711630246478
"fig|6666666.77655.peg.1940",75.9398708937347,-0.58642246226527,0.333172277305592,-1.76011781954893,0.0783878320207703,0.232566029439137
"fig|6666666.77655.peg.1941",114.842864762629,-0.324804229547478,0.291963313537249,-1.11248302265222,0.265930525744945,0.526194023711583
"fig|6666666.77655.peg.1942",181.943713805687,-0.160563078806162,0.261120180212138,-0.614901072279125,0.538620054653258,0.771183977304528
"fig|6666666.77655.peg.1943",358.689568818395,-1.84741924694086,0.228104614051876,-8.09899990239003,5.54128286935851e-16,4.20969580408539e-14
"fig|6666666.77655.peg.1944",30.7970785882787,-0.855229806649467,0.468369856621174,-1.82597106658209,0.0678546201955195,0.21210914317976
"fig|6666666.77655.peg.1945",18.3804904537277,-2.09038910863425,0.561527667370068,-3.72268230063294,0.00019711748911808,0.00202530141483208
"fig|6666666.77655.peg.1946",24.4736544710087,-0.227872227144379,0.488997642410001,-0.465998621223043,0.641216487468235,0.842079483542621
"fig|6666666.77655.peg.1947",60.7973008458133,-0.153216132526536,0.362832070688613,-0.422278362096685,0.672821849967045,0.857784765706229
"fig|6666666.77655.peg.1948",111.38142073938,-0.765164403479773,0.317497859238049,-2.40998287458083,0.0159532693413097,0.0743398628971441
"fig|6666666.77655.peg.1949",13.5121063941072,-0.0384253193057237,0.57262861053308,-0.0671033870800697,0.946499397475409,0.987052408265744
"fig|6666666.77655.peg.195",76.5720299822098,0.483645800323494,0.341658462842217,1.41558267370315,0.156897727127127,0.379725539438964
"fig|6666666.77655.peg.1950",24.4657595410221,0.317857402839621,0.486841312613357,0.652897349925724,0.513822457539259,0.754629701845883
"fig|6666666.77655.peg.1951",144.007042621548,0.079554351331491,0.276518885637108,0.287699522396799,0.773576755644477,0.911351939098075
"fig|6666666.77655.peg.1952",111.24275991383,-0.317608234875848,0.31030592025135,-1.02353263069742,0.306056079841492,0.574743514728554
"fig|6666666.77655.peg.1953",22.2068404590142,0.357207799794365,0.50267846473529,0.710608917735257,0.477326615403397,0.727370242553612
"fig|6666666.77655.peg.1954",113.554294272056,-0.45519912694068,0.321782994466341,-1.41461523687913,0.157181338893865,0.3799938443654
"fig|6666666.77655.peg.1955",160.862365226431,-0.500053183519036,0.275666751763927,-1.81397713115315,0.0696812466313235,0.215999619103082
"fig|6666666.77655.peg.1956",3.99164142574381,0.682025887513941,0.672643809843415,1.01394806215895,0.310607535954824,0.576105244000996
"fig|6666666.77655.peg.1957",500.967030770074,-0.213367651565639,0.244280036227108,-0.873455133137735,0.382415051258716,0.650416915539756
"fig|6666666.77655.peg.1958",85.8390696445888,0.0804434961508168,0.342557717296169,0.23483194827944,0.814339169872431,0.932406412075464
"fig|6666666.77655.peg.1959",236.452432008823,-0.241262064442651,0.269421857035475,-0.895480667742869,0.370530195585596,0.636682111263255
"fig|6666666.77655.peg.196",65.4685495507392,0.446172098105037,0.355440709680006,1.25526448140033,0.209382764485855,0.448268651209257
"fig|6666666.77655.peg.1960",7.87563997762151,-0.374721109408396,0.648709917956914,-0.577640481570816,0.563506870169656,0.790992006447551
"fig|6666666.77655.peg.1961",23.6033912728564,0.791167027038687,0.503201247584568,1.57226761824696,0.115888499522702,0.311696206046126
"fig|6666666.77655.peg.1962",16.7133574606632,0.196185635287279,0.544637488384033,0.360213241782844,0.718687672957736,0.87930250052137
"fig|6666666.77655.peg.1963",43.2261842386739,-0.298982592058835,0.405485500341008,-0.73734471838671,0.460912744343181,0.718153045412278
"fig|6666666.77655.peg.1964",24.0552966936743,0.228486571295041,0.486010993810456,0.470126343241015,0.638264754234633,0.838712096601247
"fig|6666666.77655.peg.1965",4.08794200274223,-0.186219520726118,0.676868301057036,-0.275119281602207,0.783224598399867,0.91583212135656
"fig|6666666.77655.peg.1966",9.12052391691934,0.314840933964602,0.626855641913662,0.502254287771037,0.615488659902913,0.824268199987502
"fig|6666666.77655.peg.1967",31.4186501929316,0.0685345692639514,0.484077485154196,0.141577684081136,0.887413594874153,0.963928025281414
"fig|6666666.77655.peg.1968",79.8492474082934,-0.517451725330792,0.329898581655758,-1.56851758117209,0.116760390206446,0.312733224623461
"fig|6666666.77655.peg.1969",29.57852650111,-0.144984484202023,0.453537837479464,-0.319674506117888,0.74921508763444,0.895699677968307
"fig|6666666.77655.peg.197",30.5766691281399,1.00948566574216,0.458941346116042,2.1995962540427,0.0278355531989149,0.112736238884782
"fig|6666666.77655.peg.1970",52.9157229515206,-0.0585316249995739,0.373469516177385,-0.156723969331337,0.875462395724254,0.959338853264981
"fig|6666666.77655.peg.1971",159.265787915998,-0.430567667092568,0.278628672630207,-1.54530997484244,0.12227130387768,0.322328242714346
"fig|6666666.77655.peg.1972",28.9649726784026,-0.516757862580493,0.467616757959777,-1.10508841649542,0.269121279324569,0.531851841258459
"fig|6666666.77655.peg.1973",26.5840351063229,0.0541137828393437,0.481908369653601,0.112290605947021,0.91059299006361,0.968644031025546
"fig|6666666.77655.peg.1974",104.501107167884,-0.437265622784301,0.321854140443931,-1.35858318361598,0.174278706929299,0.407571565552009
"fig|6666666.77655.peg.1975",41.4965516161637,-0.30636058810751,0.420143938580402,-0.729180073721052,0.465891518456497,0.72121435646094
"fig|6666666.77655.peg.1976",4.19171336104355,0.574247218705971,0.676544986306852,0.848793842728318,0.395996016937999,0.664944416921342
"fig|6666666.77655.peg.1977",49.8909697215473,0.0404639051547163,0.392837546738062,0.103004169257011,0.917959661968481,0.971843273883016
"fig|6666666.77655.peg.1978",9.03266527055023,0.181884926964876,0.626356402963887,0.290385675159072,0.771521201373373,0.909357617227572
